Timestamp (ms),Difficulty,Performance,Channel 1,Channel 2,Channel 3,Channel 4
1492735948862,0,0,822.3809523809524,844.5421245421246,860.6593406593407,819.96336996337
1492735948862,0,0,797.3992673992674,852.6007326007326,842.9304029304029,799.4139194139194
1492735948862,0,0,856.2271062271062,847.7655677655678,838.901098901099,821.1721611721612
1492735948862,0,0,840.1098901098901,843.3333333333334,845.3479853479854,818.7545787545788
1492735948862,0,0,781.6849816849817,850.5860805860806,855.0183150183151,802.2344322344322
1492735948863,0,0,854.2124542124542,847.7655677655678,848.974358974359,817.948717948718
1492735948863,0,0,765.5677655677656,846.5567765567765,856.2271062271062,799.0109890109891
1492735948925,0,0,787.3260073260074,843.7362637362637,850.5860805860806,808.2783882783883
1492735948970,0,0,779.6703296703297,845.3479853479854,851.3919413919414,802.6373626373627
1492735948970,0,0,859.047619047619,840.5128205128206,854.2124542124542,822.7838827838829
1492735948970,0,0,810.2930402930403,839.3040293040293,856.2271062271062,809.4871794871796
1492735948970,0,0,788.9377289377289,848.1684981684982,855.8241758241759,811.5018315018315
1492735948970,0,0,832.4542124542124,847.3626373626374,848.1684981684982,819.96336996337
1492735948970,0,0,869.1208791208792,846.959706959707,846.5567765567765,829.6336996336996
1492735948970,0,0,814.3223443223443,854.6153846153846,853.8095238095239,811.5018315018315
1492735948970,0,0,875.5677655677656,853.0036630036631,848.5714285714286,828.8278388278388
1492735948970,0,0,848.1684981684982,850.1831501831502,852.1978021978023,827.2161172161173
1492735949012,0,0,884.0293040293041,844.1391941391942,848.5714285714286,847.7655677655678
1492735949056,0,0,877.985347985348,848.5714285714286,838.4981684981685,841.3186813186813
1492735949056,0,0,807.4725274725275,856.2271062271062,855.4212454212454,831.6483516483516
1492735949057,0,0,803.8461538461539,853.0036630036631,852.6007326007326,826.007326007326
1492735949057,0,0,856.6300366300367,845.3479853479854,855.8241758241759,840.1098901098901
1492735949057,0,0,860.6593406593407,838.0952380952381,857.032967032967,843.3333333333334
1492735949057,0,0,811.0989010989011,842.5274725274726,850.5860805860806,830.0366300366301
1492735949057,0,0,795.3846153846154,846.1538461538462,848.5714285714286,817.948717948718
1492735949057,0,0,846.5567765567765,845.3479853479854,849.3772893772895,834.4688644688645
1492735949099,0,0,819.96336996337,851.7948717948718,861.0622710622711,845.3479853479854
1492735949145,0,0,890.0732600732601,848.974358974359,851.3919413919414,857.4358974358975
1492735949145,0,0,805.4578754578755,860.6593406593407,854.6153846153846,826.007326007326
1492735949145,0,0,836.886446886447,853.8095238095239,852.6007326007326,828.021978021978
1492735949145,0,0,889.2673992673992,848.974358974359,850.1831501831502,847.3626373626374
1492735949145,0,0,857.4358974358975,846.959706959707,849.7802197802198,845.3479853479854
1492735949145,0,0,801.4285714285714,854.2124542124542,854.2124542124542,832.8571428571429
1492735949213,0,0,846.1538461538462,842.1245421245421,859.4505494505495,837.2893772893773
1492735949255,0,0,803.8461538461539,844.1391941391942,866.7032967032967,833.2600732600733
1492735949255,0,0,896.9230769230769,840.5128205128206,859.047619047619,864.6886446886447
1492735949256,0,0,886.4468864468864,844.1391941391942,864.6886446886447,869.1208791208792
1492735949256,0,0,835.6776556776557,847.3626373626374,863.8827838827839,864.2857142857143
1492735949256,0,0,859.4505494505495,848.5714285714286,851.3919413919414,872.7472527472528
1492735949256,0,0,933.1868131868132,844.945054945055,848.974358974359,898.9377289377289
1492735949256,0,0,942.4542124542124,838.4981684981685,850.1831501831502,911.8315018315019
1492735949256,0,0,895.3113553113553,837.6923076923077,848.974358974359,902.967032967033
1492735949256,0,0,894.1025641025641,839.3040293040293,852.1978021978023,909.4139194139194
1492735949256,0,0,958.974358974359,834.0659340659341,850.5860805860806,937.2161172161173
1492735949256,0,0,991.6117216117217,836.0805860805862,846.1538461538462,956.959706959707
1492735949278,0,0,961.3919413919414,837.6923076923077,843.3333333333334,965.8241758241759
1492735949279,0,0,982.7472527472528,832.4542124542124,845.3479853479854,980.3296703296703
1492735949279,0,0,933.1868131868132,838.0952380952381,851.7948717948718,967.032967032967
1492735949279,0,0,960.989010989011,837.6923076923077,852.1978021978023,977.5091575091575
1492735949279,0,0,1021.4285714285714,837.2893772893773,847.7655677655678,994.8351648351648
1492735949279,0,0,1006.9230769230769,839.3040293040293,848.1684981684982,988.3882783882784
1492735949279,0,0,948.901098901099,843.7362637362637,851.3919413919414,973.8827838827839
1492735949279,0,0,950.9157509157509,844.1391941391942,846.959706959707,968.6446886446887
1492735949279,0,0,1001.6849816849817,839.3040293040293,838.4981684981685,979.1208791208792
1492735949351,0,0,922.7106227106227,854.6153846153846,854.2124542124542,932.3809523809524
1492735949384,0,0,978.3150183150184,843.7362637362637,845.7509157509157,944.8717948717949
1492735949385,0,0,901.7582417582418,847.7655677655678,842.1245421245421,923.5164835164835
1492735949385,0,0,900.1465201465202,852.6007326007326,847.3626373626374,925.1282051282052
1492735949385,0,0,957.3626373626374,847.3626373626374,846.5567765567765,938.4249084249085
1492735949385,0,0,971.8681318681319,847.3626373626374,847.7655677655678,940.4395604395605
1492735949385,0,0,910.2197802197802,849.3772893772895,844.945054945055,921.9047619047619
1492735949385,0,0,870.3296703296703,847.7655677655678,845.7509157509157,908.6080586080586
1492735949385,0,0,913.040293040293,845.3479853479854,844.1391941391942,916.6666666666667
1492735949385,0,0,949.7069597069598,847.3626373626374,843.7362637362637,924.3223443223443
1492735949432,0,0,871.1355311355312,845.7509157509157,855.0183150183151,890.4761904761905
1492735949496,0,0,865.8974358974359,840.5128205128206,854.6153846153846,885.6410256410256
1492735949496,0,0,894.1025641025641,840.9157509157509,851.7948717948718,876.3736263736264
