Timestamp (ms),Difficulty,Performance,Channel,1 hz,2 hz,3 hz,4 hz,5 hz,6 hz,7 hz,8 hz,9 hz,10 hz,11 hz,12 hz,13 hz,14 hz,15 hz,16 hz,17 hz,18 hz,19 hz,20 hz,21 hz,22 hz,23 hz,24 hz,25 hz,26 hz,27 hz,28 hz,29 hz,30 hz,31 hz,32 hz,33 hz,34 hz,35 hz,36 hz,37 hz,38 hz,39 hz,40 hz,41 hz,42 hz,43 hz,44 hz,45 hz,46 hz,47 hz,48 hz,49 hz,50 hz,51 hz,52 hz,53 hz,54 hz,55 hz,56 hz,57 hz,58 hz,59 hz,60 hz,61 hz,62 hz,63 hz,64 hz,65 hz,66 hz,67 hz,68 hz,69 hz,70 hz,71 hz,72 hz,73 hz,74 hz,75 hz,76 hz,77 hz,78 hz,79 hz,80 hz,81 hz,82 hz,83 hz,84 hz,85 hz,86 hz,87 hz,88 hz,89 hz,90 hz,91 hz,92 hz,93 hz,94 hz,95 hz,96 hz,97 hz,98 hz,99 hz,100 hz,101 hz,102 hz,103 hz,104 hz,105 hz,106 hz,107 hz,108 hz,109 hz,110 hz,111 hz,112 hz,113 hz,114 hz,115 hz,116 hz,117 hz,118 hz,119 hz,120 hz,121 hz,122 hz,123 hz,124 hz,125 hz,126 hz,127 hz,128 hz
1500407660846,55,73,3,3.6525009885822777,4.40626379582139,4.076166098031018,4.054869310063526,3.5796378571617127,3.3123509169988594,3.416166973146999,3.354573530827493,3.2965675202492832,3.328715763869661,3.3238402468837136,3.212074759980836,3.055113123124145,3.048339931128596,2.79675328568467,2.9299001988097015,2.921844698521167,2.650925133942227,2.6620170649799744,2.755904026701623,2.8726557169218685,2.711049477823594,2.7568957967534216,2.7597659883243173,2.5364734382843124,2.7065855296199794,2.821872242067657,2.881356716249498,2.952066720597489,2.733717212340502,2.6487313355630357,2.5168569709385418,2.660544015712669,2.6711346335444217,2.809569957907756,2.6305574073354476,2.512222145029855,2.2557874537426006,2.2271681892461634,2.426195542638664,2.5927047170932793,2.203993722469993,2.4704339785340483,2.6825134174252674,2.517133398573038,2.5004281483198336,2.5074844399654093,2.5584156140475534,2.1885702748131406,2.3708857577976383,2.362453795370766,2.009895348608153,2.358468744030325,2.4912009059173954,2.5053141394532,1.986180205293253,1.6288297787095694,0.6617354487873477,-0.17407030804159757,-0.5121718014742795,-0.47361376673238487,-0.40236633446509595,-0.15173209185195732,0.5217367496060852,1.262062575063089,1.886744702052669,1.9123672739061561,1.8323871871401771,1.9967884230949173,2.131910971770183,2.225689329215347,2.1531877850293464,2.1652512156486297,2.233859863364385,2.05129078228072,2.215960941604981,2.190526446435542,2.0750479409589415,2.0700453537484655,2.0924517260195787,2.035708123872344,2.018325611812864,1.898584317120473,1.9719780630824573,1.9653953655240208,2.0058932801292535,1.8883766795734687,1.8126238973718685,1.9303453565833597,1.786297862104771,1.7513042139320967,1.8625066854013745,1.8822434143950517,1.6468622324985336,1.7742568649547903,1.783775728456877,1.8476539378250685,1.654884350157572,1.5813591221062862,1.4507039970771791,1.5363139405224835,1.6754168302019732,1.4348872546763898,1.3828876588805499,1.3537132083432435,1.595749408035767,1.608584434406756,1.5944530593325794,1.2513678918810063,1.3834273052885167,1.2544099236802622,1.2444812576265525,1.0524333648360877,0.8431804686890441,1.04625092078188,1.0151708823297838,0.8714309775387967,0.7302865683293314,0.6178363228979711,0.7905639436250388,0.6235969025775141,0.4126659726222738,0.5048162166682089,0.14469237300916157,0.11254228122662871,0.39176029294507664,0.14617694610843882,-0.099566835469943,
1500407660847,55,73,4,3.888466715046939,4.974345498400222,4.836531618128202,4.331008292871898,4.265834024714616,3.9929625607717485,3.9773707756216026,3.9764468893593774,3.717636110398247,3.5998001804977897,3.4771391768841773,3.7111489243929676,3.5428103927519823,3.488123928692498,3.4046176283896754,3.3264353087250513,3.378082789606861,3.4360724096368265,3.173268556095246,3.205282117824106,3.3491147321512513,3.3785418205632296,3.3860205583461083,3.389895795219778,3.3113334130233434,3.333270798406514,3.4560296916758313,3.534810489556817,3.27734056037865,3.2201172604237756,3.2368560041732493,3.3650681361858963,3.2430611654389443,3.411811720743372,3.5666200417356135,3.2709863088205298,3.452486933929167,3.260091087589141,3.2124035262670203,3.0528493900913998,3.2041507976634422,3.2569774010702495,3.2624600417779974,3.138934461426171,3.00109510513759,2.893049760066541,3.1517508809504484,3.2250750705602584,3.2308494099919223,3.1589056830393494,3.2608441249964257,3.218928592362572,3.1458416487280187,3.1573992506042083,3.150215591864662,2.98783615440131,2.46380895196084,1.262969893475557,0.17914748632979555,-0.26883403969006836,-0.2350952745784373,-0.18102541538594752,0.25509414487524534,1.3201270443348614,2.2108008349165935,2.810684057396202,3.027270509462224,3.0318551519857624,3.1441675704719056,3.0556826803352357,3.0361030678455965,3.1835165280618503,2.92567412239749,2.8497721390815736,2.8446421474327956,3.0259971066793443,3.407639567785804,3.0276077893273583,2.9814830309661304,2.81576430621985,2.8424580173655722,2.94151229539371,2.866186185630158,2.8757887992225637,2.921469889602506,2.7876665712597744,2.632325561998953,2.807251934421426,2.735924949462734,2.5509081486945706,2.645569753498344,2.6189082775145334,2.6133213074662685,2.6300107681472142,2.4771838681463114,2.57262689970991,2.4182025935320572,2.4121529883731805,2.0896771773360974,2.5303840900644907,2.4392163312016892,2.4020805334024864,2.3676420503955677,2.1869787913040577,2.1659951847761105,2.111977161480741,2.4124196759999696,2.452206202987069,2.0920300656848023,1.9673554854447655,1.6965697677655283,2.0433366610424715,1.851114684504053,1.5951067722159853,1.7743062505986533,1.772271854715316,1.6834057070563369,1.4591078038740766,1.4662285020037227,1.4501923206380014,1.4177664074584935,1.2306892373138125,0.9534709023200001,1.0845751202740082,0.9020133621754569,0.8464100521809579,0.8812027127889609,0.6788116956704372,
1500407661896,61,71,1,4.103034839426128,5.049254090098857,4.705381904538877,4.559711274372072,4.255171049598799,4.293053076444949,4.2553894375430765,4.048408604319961,3.8815055706851567,4.045148271749072,4.095151828067361,4.1626698010433145,4.218250218779362,4.077679301388011,4.1781919536739185,3.8570724664632214,3.743224752176303,3.6619519351569645,3.71322201130576,3.782052828902329,3.709084267533978,3.767295537598332,3.6999990104828044,3.739964156353995,3.608465628006658,3.6857414253885805,4.020242636135283,3.8983325823479396,3.920988538096932,3.818425956122418,3.3633807268554294,3.595898072505542,3.655647785865886,3.7531272364728587,3.756091159719392,3.819283256152828,3.634446310226564,3.5888279153399636,3.5689217731192864,3.720742198425343,3.4545638782459704,3.4843424740165623,3.302010475811703,3.231875983120407,3.2402158625596678,3.7245824192809094,3.5514952160973996,3.4646799587290915,3.623642153737832,3.176946949699146,3.2306276722319565,3.2443442024496236,3.0014652404735678,3.20295491807004,3.0316051215250313,3.0826085016091644,2.3449252402431187,1.189283874094477,0.19720056804761682,-0.0947170568612029,-0.10765705600418926,-0.0805847498841742,0.2533388610161661,1.389670160294632,2.3531389107765124,2.8379358507963373,3.19283273376775,3.2651249904557167,3.2182545204452753,3.144870592355658,3.095810754977072,3.4011121042552523,3.375194769497896,3.267933739728889,2.945599863975282,3.061975152458193,3.2525007672546558,3.002235199645211,3.0423737873272323,3.138404261099671,3.036494489273899,3.023616534714079,2.9009717349496236,2.834977224414331,2.9186529584311165,2.9006130297395636,2.756651317254808,2.6745316743746312,2.5933360868524704,2.7369176818779266,2.7223417799260723,2.8330273619885507,2.672472805016992,2.7325320456043865,2.595802761417219,2.4988194603722937,2.5873832022413943,2.593297765415083,2.737471664731691,2.3879327969574087,2.446012292125026,2.314448786528595,2.3067409046239806,2.1223618272126554,2.173306973424401,2.2540482636658896,2.0078793412439273,1.8260845357456958,1.9486366556966606,1.9268293105983372,1.887828812857459,1.8388905055548577,2.038470801099175,1.7172866252293826,1.6180983144847967,1.5293806515133748,1.6982870180370895,1.7123846266073635,1.2644063432641142,1.4231817075832929,1.5070593406655102,1.2559649640768669,1.1788204747668385,1.1724178592109362,0.909148206664686,0.901530396465162,0.7964932839595786,0.8169432030265282,
1500407661897,61,71,2,3.0670745247962286,3.97009939210927,4.037290021443409,3.7028402109152516,3.8388683260956227,3.77293812389712,3.426283336114088,3.3219263911280565,3.175628420351112,3.260497937364277,3.2150147904671855,3.1701162359252675,3.019138420012113,2.989277138279498,3.030643847373552,2.93294443118359,2.7242522447948034,2.834086761123266,2.8952336891137707,2.8064579839358137,2.773667563021933,2.578225504666109,2.7284818535742077,2.6697507192964403,2.7756448623811623,2.720989825648725,2.960014393431295,2.858444913337107,2.7615617320594197,2.8914699921085223,2.778825178595064,2.5875226291224926,2.3706921123797273,2.3271666273774505,2.600103125010524,2.651621122599224,2.5570133723599295,2.39046629261358,2.476679101205103,2.395907075571368,2.4167733709929715,2.325066008368641,2.635529990660206,2.5645714728481264,2.5131343655122538,2.5971868753395055,2.5335731395715886,2.4925924623190214,2.2639491670327985,2.1850180370581347,2.598544028833671,2.5637208442230497,2.270094821752985,2.553701807614389,2.4787374866349694,2.190956558744068,1.5402074181123122,0.4728325104480883,-0.4043790245070034,-0.7681032141472026,-0.8485161821710389,-0.7630583505417042,-0.4366163252078885,0.3620884877013102,1.5278741350176002,2.005626812341734,2.088563957746019,2.378660694020735,2.3050043543126657,1.8853325430112378,2.1096367050187323,2.0125148756354014,2.2705646499466474,2.14440555742845,1.7803717184936219,1.7521701809372765,1.8899082566018564,2.1503416457515097,2.121748666656352,1.9606984328372115,2.000494874804115,2.1671239962420326,2.0556772985131473,2.078932332697272,1.8836378953904382,1.9640116785882664,1.9753604240452707,1.6702961936780583,1.9245211413618315,1.9380281304321543,1.9089205805723253,1.905745055857161,1.8457134935919577,1.8102647964345593,1.8621078409123986,1.7498534732606212,1.8272607075239773,1.6072007271476676,1.5695976040610196,1.6064985515039034,1.619450695297036,1.5482983741113443,1.587460272164369,1.3767985865962915,1.5261970225779693,1.5220733328126477,1.638440334427908,1.793262736846294,1.243475544277897,1.012370361346974,1.2145420396557576,0.9805794044579603,1.1765342908840422,1.2617757002325711,0.7937083639675766,0.5660872058330549,0.8464745278527385,1.0032435262824644,0.8048797287552482,0.6962768148554603,0.6567190446378481,0.4361351790121316,0.23445738881644287,0.34915189093197657,0.11754206099187943,0.31735696457305107,0.23022683137926495,-0.05661668933181887,
1500407661897,61,71,3,3.597911747625228,4.373806699710945,4.085700686502394,4.06786540818486,3.5720507893073226,3.288590395453427,3.4216339585632447,3.3807022315912816,3.3082190737657533,3.345956362034484,3.3619031956215055,3.2071205411728236,3.024284673324337,3.037006910589466,2.788680182248658,2.956651000716097,2.9416300965366355,2.6746471677398675,2.698474610854675,2.7380544093591985,2.85215121409066,2.725366809153309,2.7517861330934954,2.714732369084251,2.4984124133167445,2.715447869417034,2.8201402740401535,2.858400935479914,2.921924122919417,2.6857518837145227,2.605494612237198,2.5534382530654787,2.6413518094699766,2.6550454467956643,2.813562151652596,2.643363742720916,2.522104017183667,2.3091741937871473,2.2391206747434054,2.4817458819758165,2.583914464042249,2.2245222366590394,2.4942527736755524,2.638348022213832,2.516838029782376,2.5588535034985274,2.5364185187807147,2.550319203032866,2.163116812418891,2.3619229802599846,2.431566738366498,2.037300206678258,2.356408732646676,2.5423842826903575,2.5421633083837696,1.9567928643648986,1.682231625069346,0.7775659502690326,-0.045677520840992455,-0.38100076985809184,-0.3313261715870972,-0.21291059192970088,-0.08443104100730049,0.49718096752860796,1.3343311420353676,1.8611409054488437,1.8757839004609107,1.943079593641246,1.96675923049034,2.1300171691502277,2.2670871756825206,2.1503022503451588,2.1812736646153743,2.180326947901226,2.03548242257285,2.215823335665238,2.1646951666450267,1.9780710884333363,1.9974605742975737,2.1175813614985297,2.1231475636246375,1.9944675051780834,1.899138358592681,1.979723034550173,1.9470056330361671,2.076603900703083,1.9122079214315573,1.837055906538507,1.931331238088384,1.7863633582396967,1.6929572499772636,1.7561354817061692,1.827165564489821,1.6015139723317866,1.7699146367562713,1.8096835095990897,1.856294663771203,1.681489915704726,1.5985365274667784,1.4580455201567946,1.568318249500227,1.6588412796787264,1.501970994972301,1.394878876482914,1.301316238290776,1.6447695897302146,1.6271126262029185,1.571428771205388,1.2244706437532664,1.320415894374476,1.267811552421996,1.2933617048204058,1.0603208873058456,0.947078644167998,1.019412702512111,1.0046615324641208,0.8923917204016314,0.7638010357510913,0.6252926539968742,0.7897183764080173,0.6127742996245369,0.38120864002464394,0.4640589151784945,0.14253981609007013,0.11100208971989085,0.3934087333372837,0.1559750611459456,-0.07252938840662251,
1500407661898,61,71,4,3.9340146500826956,4.965401026759711,4.764275611956612,4.359112658623941,4.272146263830963,4.087292862345972,4.01393926711698,3.9795513889722587,3.7051505707811083,3.622032381524845,3.520220566287693,3.766088449773767,3.55683318476416,3.441283111234699,3.4476823856925174,3.3435710580149527,3.4001192546558014,3.4640769510885256,3.213441748979109,3.212376893193228,3.3136622912659797,3.3940860920272677,3.3971960818445774,3.417012845535446,3.3101241344976247,3.3231042392789147,3.4176637816667723,3.4982247446675907,3.3744774518265332,3.2604638339511474,3.260500438881041,3.3499094681252615,3.231110877697975,3.4471860419611198,3.56175164488533,3.286139372259501,3.363892351390642,3.183710280268816,3.217540412046523,3.074413764837728,3.2471824079396567,3.208713231113362,3.2721633866170925,3.3005623166402223,3.0111535228215396,2.9160705644484866,3.180393605882024,3.2110421126715636,3.273336116249351,3.215677678534547,3.2243684972734052,3.2216402685848387,3.1508564322769343,3.150480429249504,3.1620436211646235,3.05059532403084,2.4240602217781317,1.1752731887157937,0.18458697141269936,-0.2915312268102466,-0.25798889615516357,-0.2078720891052095,0.22825468058827858,1.2873506397367778,2.2503623454471695,2.8294904538742864,2.994273606157553,3.0401692052213156,3.131750417411739,3.0721442780508075,3.0592614781909804,3.1948028518856573,3.035943439595349,2.873977236558487,2.8136231843717856,3.0012658799459855,3.4293800883503778,3.0581120525582275,3.004637910423085,2.8304121193686855,2.829301399617233,3.0235799088748623,3.0234375121171797,2.859538698664566,2.9020310487577534,2.7696221255652125,2.575811131491122,2.784229453419952,2.7185663576091317,2.5660773756793183,2.6104742770641804,2.5882365253601347,2.669044242175849,2.6060208098969526,2.4441748946232225,2.609869640606977,2.4885139541267405,2.4631050976077034,2.2000962092656304,2.567508777895868,2.478629341314753,2.432993602351046,2.3899638505621548,2.13201375010602,2.1555554940018937,2.162936196671371,2.413636474291939,2.45945017560321,2.0524157437159074,1.900731522420093,1.641720813601723,2.0060436449703714,1.8764801172777736,1.597007568685152,1.7807300757914883,1.7325223949813846,1.6594405129012775,1.4820342281614596,1.5028894194505693,1.4151333981649385,1.4468053832105674,1.2493335364312697,0.9226045442849629,1.1005074657684937,0.906366810224489,0.6722422167812251,0.9001285357915805,0.7095810603105619,
1500407662899,68,69,1,4.148932685944885,5.052193397066316,4.695780180809324,4.546198416507487,4.295726027662199,4.210551022597073,4.217607931401053,3.990414184987718,3.9028830041826366,4.037963122889652,4.046175204239585,4.1497250436384245,4.17756209057702,4.056518802473819,4.17120999134519,3.890056353702886,3.7501680236432526,3.696170509860372,3.6814103357785086,3.774575221651356,3.6799767924712095,3.747419731061046,3.6048919261687304,3.674738434439488,3.581290860639406,3.6779929773299136,4.058762061626039,3.9498720525538906,3.9626668449087594,3.8304332870290048,3.3577074414561396,3.6097045825852545,3.701618232480621,3.7162571197878322,3.7619879775625416,3.8664100086400075,3.67506761772606,3.594896950733856,3.5756647217609547,3.74749983853172,3.4519816087816233,3.5404936482235954,3.2980833300432812,3.2214923381356018,3.190050384972973,3.7188385898385903,3.596975093604878,3.4423998812356196,3.6164482941287552,3.1894078175648906,3.245384400248227,3.277218277076188,2.9768806242266668,3.188776659991393,3.0606685561051643,3.126611290082044,2.335892979617471,1.2046823469788839,0.20401849966068014,-0.08012350344155582,-0.09256059645930398,-0.06280793592598606,0.2645865386171389,1.3275649267905216,2.3286353392902215,2.8000408907346146,3.130356001668275,3.243145831174675,3.2335838862418713,3.1483479853759424,3.0833039595458653,3.384510022007654,3.3493720326992515,3.2839167281967407,2.9951629409689895,3.1123867993374175,3.259227998256076,3.0295626966760905,3.0696530794296044,3.1643406964353646,3.0583695792049164,3.058768422979101,3.0027946404310475,2.85652777940597,2.9112343553288116,2.835785283783605,2.7422892805823826,2.7058959469739206,2.5825264504815837,2.7265026565527846,2.750640939638371,2.7442494670933586,2.647291015022948,2.7291061014746,2.5998313865666924,2.497609026750368,2.5723396263703258,2.5358935992755898,2.6976145234148254,2.378074593627489,2.42820540533831,2.3007133579722123,2.3145499919622967,2.1426849057889714,2.130282274855807,2.1648157196107793,2.02048620007644,1.8829937564899601,2.0388839878605305,1.8139952182766947,1.8848095540436358,1.8825988493090833,2.0584836828730113,1.732058304475654,1.661822705234093,1.5035076055869716,1.6870258620238918,1.7173560427610195,1.3145827125252707,1.4157248514486582,1.533237142447366,1.2606855736773914,1.2136165178965497,1.1899021281042739,0.8910258294212996,0.8570218780514194,0.7795308654772817,0.8419362281659554,
1500407662900,68,69,2,3.1040793680020444,3.9629131144451355,3.998168113255608,3.7871039256748724,3.8283708023457024,3.7175169542331794,3.366777104859092,3.3270874722400805,3.132750433237781,3.2281717517305117,3.1897316912827725,3.0900467425045814,2.980083491216408,2.970783167821644,2.9935140901165487,2.857375365353363,2.659531171941138,2.858402299242749,2.8761327621769195,2.8350752229611147,2.76436696027696,2.565549708761471,2.7147586000709714,2.6727607306420826,2.747718607770968,2.6931932464148467,2.964271774783465,2.8888878845565364,2.7964468398608853,2.9133104585382275,2.7585734818521908,2.574358294553643,2.451848221766329,2.384445147187383,2.577916210810371,2.6793462314686702,2.6054484673813865,2.423653026566449,2.2739612503972193,2.4172660373243753,2.4270692369733173,2.3086086959996224,2.635132437793133,2.609738532146186,2.525189667844967,2.5865148030428893,2.548226159723402,2.4859600384888534,2.2893899412044716,2.182415059092092,2.5985216170681857,2.5732562089283464,2.235268917990512,2.5511582710190144,2.468330440628293,2.1643224546941697,1.4836706480080213,0.5015180222321303,-0.3513726114407235,-0.7224624965807036,-0.7882179018305768,-0.6892017621715859,-0.38352967581140457,0.3633088704079757,1.535726881425664,2.0016674445046467,2.053702549162149,2.3922423892440148,2.290088735626575,1.8826221122716125,2.1005618585023775,2.0335154418846733,2.277321312575139,2.1180310403408695,1.7391142058138755,1.7812499351229938,1.9055175211273536,2.136099895073003,2.066318814891123,2.081321273967216,1.970419685386966,2.0720257331450957,2.0195348938770303,2.036516952205152,1.87348648111796,1.9962795207502295,1.9825966344359123,1.631646552359717,1.9533735679022957,1.9620583445288695,1.9530722314879299,1.9666691460267463,1.8413829387837843,1.7422240676044738,1.813177603275753,1.7927037090548676,1.8354299150672309,1.5650136933381602,1.5947364995053923,1.62015258585581,1.526955176952757,1.4933270994832373,1.570616607527422,1.3856993462527696,1.5570445145522478,1.548619903917221,1.634775018942047,1.748327231333343,1.1818686595569667,0.9709881256251245,1.2125561455476785,1.0394163135363859,1.1651890391955881,1.169009327154653,0.7953227225601319,0.6135926534213053,0.8495528823917867,0.9752612336161837,0.7740004724439373,0.7546606666142922,0.6800624526263297,0.5193756900187965,0.2377119818149806,0.3313131971199125,0.13380836123972334,0.30112106219601625,0.2483836879347913,-0.07748312190753764,
1500407662900,68,69,3,3.5739133132156615,4.334389109520666,4.133428667258311,4.045168887227189,3.526430303945637,3.2776267167317648,3.422602586491611,3.3993332519067665,3.3567260273285955,3.2908077006829246,3.231043418736597,3.214751448175967,3.0877024556365193,3.0495602567973226,2.8077350574326583,2.9711462786579377,2.9224128763502164,2.6655989590463576,2.709511741457985,2.780982042401335,2.872080177526629,2.7256974029424104,2.812730252364659,2.75794773345956,2.5241309799260336,2.7233127386255003,2.8261341939461366,2.8546365342736424,2.9134455548636757,2.6963321467523085,2.614262785351356,2.5393557976642978,2.636170589193554,2.656508376619615,2.7942317177850713,2.701711687884285,2.5991766831695076,2.2415873200973744,2.2532375484988876,2.5065866870581495,2.5722043762716322,2.269003753717016,2.4861348944757213,2.6035405234452638,2.4949560183882626,2.544745305367545,2.541915623356492,2.6258898670743913,2.1674726036978127,2.3236204329228327,2.383415087452839,2.0181041587975357,2.3992838616274925,2.5218785470910055,2.560126948762229,1.9446503619576103,1.6331826623922552,0.7736819951266547,-0.021067740987873774,-0.5123403887017994,-0.4316049266239384,-0.32030796196641215,-0.20809030609668216,0.4520405242843476,1.3195608685565081,1.7897842388221465,1.8545401402896755,1.940440332002305,2.0227114406449567,2.1563139964278757,2.2662158892010167,2.1363798120936397,2.160932195138959,2.1806689238922226,2.033137760308926,2.2156376273667227,2.2052579052981836,1.9706560008172964,2.0307732283619786,2.11743441807692,2.1143828795982165,1.9994508353336962,1.888690272598399,1.9652523861917737,1.982166504238834,2.089372134715782,1.906840336476181,1.8466362482279401,1.854283879166291,1.737080955546615,1.6742744691018192,1.7174634094052852,1.8180350088518904,1.6109863610710762,1.7623389502373066,1.8063471490556062,1.8438509812463644,1.6858569334963598,1.5751567267864046,1.4160842862688108,1.5358918143341644,1.6426790782531573,1.4990258736484323,1.3441303326967522,1.2619263800082867,1.5735040224417314,1.654183174604409,1.5799960967332154,1.230417356122912,1.3081143885913809,1.2854782902722548,1.3190571821700845,1.1193901370499026,1.0045181260168468,1.0038336627735993,1.0061646592633926,0.9034700767844329,0.8292913507914795,0.6377683420889542,0.7966955780040186,0.5458215490375433,0.3913602879464403,0.44166660515550615,0.11969468440877999,0.1689153615055537,0.4236633025612509,0.2040566262492781,-0.1786992069685363,
1500407662901,68,69,4,3.9610311408109937,5.00393639380545,4.753531246091562,4.37309233343006,4.261308819623494,4.045664050980568,4.001313089372525,3.961525396930976,3.7366410723189007,3.7310565792890147,3.5849775147893297,3.7589572865590184,3.5499774387619007,3.3759512948257147,3.4939730123223796,3.2776056886688187,3.37027753008796,3.4767496763748063,3.207476097204355,3.1369820440987857,3.3608049007917167,3.414219572012204,3.4067022731098042,3.3918919557979748,3.202833770309811,3.3747855213716766,3.3954665667238353,3.4490302170567126,3.320777048497394,3.2701918724124943,3.323683980130666,3.382049350973584,3.253892541995691,3.3784968737420678,3.5486011498221863,3.3333673004216253,3.3480947804279575,3.102950242714612,3.2006462634274833,3.182335289860916,3.2159422220889082,3.1588983969980613,3.2543588446275478,3.278896679406361,3.0001274719997917,2.9172446380152035,3.2586696549810896,3.230219362218554,3.237769569073115,3.1718883496215895,3.225317019811339,3.234966787033193,3.124651163534418,3.1437796405613403,3.1327404568569674,2.9947487605080583,2.4210751909500567,1.2271164226021916,0.160207784993606,-0.27177037764602335,-0.2432912167753328,-0.2238389731506106,0.2307632265213575,1.2880762344699064,2.224233846622523,2.7769456832533157,2.9572809427237394,2.997622213751239,3.1251247818231542,3.057036788388104,3.0211052766942488,3.1261862190250946,3.0277304387047783,2.8635727396448574,2.834491355673217,2.9962715249533693,3.414460709357092,3.062180357367858,3.012404872650466,2.8020889860827585,2.838366349932725,3.001861019256044,3.059734738034684,2.8671908837878295,2.8838162873463693,2.7167228463578894,2.519112351687842,2.733015132971377,2.6806421445209017,2.479422868494762,2.541759736173486,2.5909390243809884,2.7515498253375523,2.589690715153254,2.439017881325589,2.6688889685442456,2.522681489603864,2.4503426242348185,2.2022092697967435,2.6095020369566724,2.5048890091895077,2.414286227297731,2.3840830664271953,2.169148066976237,2.1579886131853523,2.1586415345655303,2.428187930467932,2.4591738273251345,2.113242435413889,1.9765119402149143,1.7280610463438557,2.056842178595266,1.9057203878531208,1.6044329301024796,1.8282280463090153,1.8343666425991336,1.656775759303212,1.5224239268668822,1.5283906297256036,1.4404999929761628,1.481207259719117,1.2067121323683998,0.9215317316779638,1.0965438686161075,0.8961609804828878,0.6952760809880573,0.9066554067202836,0.7108494513947023,
1500407663932,68,69,1,4.117923745535057,5.008245858451211,4.649261480710375,4.502400637395766,4.27066361378475,4.182357944844527,4.098489082851877,3.943471854112272,3.8359689397327683,3.9739185986523133,3.991926358897156,4.088787396529062,4.155202525389763,4.059573163795126,4.184625372356641,3.865174585879781,3.8099842197599996,3.711359853723443,3.762358702053105,3.791589709192871,3.6426322120870247,3.6717867431754065,3.531618080992321,3.6844725665965554,3.6494292841850076,3.720706169741221,4.050672923310083,3.9610540910850185,3.901693546486823,3.863336470553091,3.4855770705576945,3.658848917400211,3.7358957430960738,3.6335586775136277,3.7025638449764435,3.8665475084460277,3.679866032165614,3.6253032064566915,3.58742599961555,3.7562057329620755,3.3911258550168943,3.500990335984575,3.302615031598812,3.2095201709380214,3.2196224073366815,3.696044834084539,3.5795983852277415,3.4869443067152455,3.6140047228389713,3.2150297308947104,3.271500070588665,3.319241382773714,2.9448058910665824,3.168209795094375,3.0868661512760047,3.134014988073356,2.3532010777706427,1.1764802830448784,0.2340943256829541,-0.06957657532652083,-0.0786813849022374,-0.05722117010844445,0.2886340495293955,1.3241818193065853,2.3103171690995135,2.8110952542626495,3.1386412912886987,3.2393989146372926,3.2649938653759896,3.15870082225777,3.0308622342404195,3.356711979898175,3.3912213479298963,3.3010607380510635,2.9506617253701783,3.0597022773037605,3.1565607339221993,3.0484632215815766,3.0705811604638127,3.150533447749763,3.049248065597257,2.982974682127663,2.940023702273295,2.8162900961128576,2.9007466101204176,2.752993272185204,2.7416632420316573,2.6347558398030655,2.588217961924042,2.727252510676606,2.829111216288747,2.7544413849898515,2.5980759959086774,2.6848126518788358,2.6250954550817522,2.5389466931312157,2.6003386071762273,2.549798256112221,2.6930705820782364,2.3752112023837633,2.438385177081208,2.3178424344543496,2.34602530729976,2.167687335617066,2.1199625811017233,2.2780248947029205,2.0740727743293776,1.8999678587212645,2.0390636683768415,1.8255558164843861,1.9221098576172746,1.8670831048337875,2.0554073850004966,1.7074838265241812,1.6786234853680237,1.4214843401031987,1.6606909479295038,1.7236126381690506,1.3262349701199547,1.3845876050160733,1.527368045700955,1.2858644681537776,1.2026009347293989,1.1940688172768132,0.8377109247672134,0.7340195401678643,0.7176912361135828,0.852184773370829,
