Timestamp (ms),Difficulty,Performance,Channel 1,Channel 2,Channel 3,Channel 4
1492451793947,0,0,842.2299353522726,825.7801319274236,842.2299353522726,824.1351515849386
1492451794032,0,0,848.8098567222122,827.4251122699085,842.2299353522726,829.0700926123933
1492451794033,0,0,843.8749156947575,824.1351515849386,842.2299353522726,827.4251122699085
1492451794033,0,0,842.2299353522726,824.1351515849386,843.8749156947575,834.0050336398481
1492451794033,0,0,840.5849550097877,827.4251122699085,845.5198960372425,829.0700926123933
1492451794033,0,0,840.5849550097877,824.1351515849386,845.5198960372425,829.0700926123933
1492451794033,0,0,842.2299353522726,825.7801319274236,845.5198960372425,827.4251122699085
1492451794033,0,0,847.1648763797273,810.9753088450593,850.4548370646971,840.5849550097877
1492451794033,0,0,840.5849550097877,809.3303285025745,847.1648763797273,834.0050336398481
1492451794033,0,0,838.9399746673027,820.8451908999688,843.8749156947575,827.4251122699085
1492451794033,0,0,842.2299353522726,822.4901712424537,845.5198960372425,822.4901712424537
1492451794033,0,0,840.5849550097877,827.4251122699085,843.8749156947575,820.8451908999688
1492451794033,0,0,843.8749156947575,819.200210557484,842.2299353522726,827.4251122699085
1492451794033,0,0,842.2299353522726,829.0700926123933,837.2949943248179,815.9102498725141
1492451794033,0,0,842.2299353522726,820.8451908999688,838.9399746673027,822.4901712424537
1492451794033,0,0,847.1648763797273,820.8451908999688,837.2949943248179,822.4901712424537
1492451794033,0,0,847.1648763797273,827.4251122699085,840.5849550097877,819.200210557484
1492451794099,0,0,845.5198960372425,815.9102498725141,843.8749156947575,832.3600532973632
1492451794099,0,0,840.5849550097877,822.4901712424537,842.2299353522726,827.4251122699085
1492451794099,0,0,842.2299353522726,819.200210557484,843.8749156947575,832.3600532973632
1492451794099,0,0,840.5849550097877,814.2652695300292,843.8749156947575,834.0050336398481
1492451794099,0,0,832.3600532973632,827.4251122699085,840.5849550097877,825.7801319274236
1492451794099,0,0,834.0050336398481,825.7801319274236,843.8749156947575,830.7150729548782
1492451794099,0,0,834.0050336398481,829.0700926123933,838.9399746673027,830.7150729548782
1492451794099,0,0,840.5849550097877,838.9399746673027,837.2949943248179,827.4251122699085
1492451794099,0,0,840.5849550097877,830.7150729548782,838.9399746673027,834.0050336398481
1492451794099,0,0,835.650013982333,832.3600532973632,837.2949943248179,834.0050336398481
1492451794099,0,0,835.650013982333,840.5849550097877,837.2949943248179,832.3600532973632
1492451794099,0,0,837.2949943248179,837.2949943248179,840.5849550097877,827.4251122699085
1492451794099,0,0,838.9399746673027,837.2949943248179,842.2299353522726,829.0700926123933
1492451794167,0,0,840.5849550097877,853.744797749667,835.650013982333,824.1351515849386
1492451794167,0,0,842.2299353522726,843.8749156947575,840.5849550097877,830.7150729548782
1492451794167,0,0,837.2949943248179,840.5849550097877,838.9399746673027,832.3600532973632
1492451794167,0,0,838.9399746673027,848.8098567222122,837.2949943248179,824.1351515849386
1492451794167,0,0,843.8749156947575,840.5849550097877,842.2299353522726,835.650013982333
1492451794167,0,0,837.2949943248179,847.1648763797273,838.9399746673027,822.4901712424537
1492451794167,0,0,840.5849550097877,852.0998174071821,842.2299353522726,822.4901712424537
1492451794167,0,0,840.5849550097877,852.0998174071821,842.2299353522726,817.555230214999
1492451794167,0,0,837.2949943248179,863.6146798045764,838.9399746673027,819.200210557484
1492451794167,0,0,840.5849550097877,855.3897780921519,842.2299353522726,825.7801319274236
1492451794167,0,0,838.9399746673027,852.0998174071821,842.2299353522726,820.8451908999688
1492451794167,0,0,838.9399746673027,855.3897780921519,842.2299353522726,827.4251122699085
1492451794168,0,0,840.5849550097877,866.9046404895462,837.2949943248179,825.7801319274236
1492451794231,0,0,845.5198960372425,866.9046404895462,840.5849550097877,834.0050336398481
1492451794232,0,0,852.0998174071821,878.4195028869406,847.1648763797273,830.7150729548782
1492451794232,0,0,850.4548370646971,886.6444045993651,843.8749156947575,838.9399746673027
1492451794232,0,0,845.5198960372425,908.0291490516689,842.2299353522726,835.650013982333
1492451794232,0,0,848.8098567222122,899.8042473392444,842.2299353522726,837.2949943248179
1492451794232,0,0,847.1648763797273,873.4845618594859,847.1648763797273,843.8749156947575
1492451794232,0,0,845.5198960372425,871.839581517001,847.1648763797273,842.2299353522726
1492451794232,0,0,843.8749156947575,880.0644832294255,838.9399746673027,835.650013982333
1492451794314,0,0,845.5198960372425,875.1295422019707,843.8749156947575,840.5849550097877
1492451794314,0,0,840.5849550097877,881.7094635719104,842.2299353522726,832.3600532973632
1492451794314,0,0,840.5849550097877,889.934365284335,843.8749156947575,835.650013982333
1492451794314,0,0,840.5849550097877,889.934365284335,842.2299353522726,835.650013982333
1492451794314,0,0,840.5849550097877,898.1592669967595,838.9399746673027,832.3600532973632
1492451794315,0,0,835.650013982333,906.384168709184,838.9399746673027,829.0700926123933
1492451794315,0,0,838.9399746673027,914.6090704216085,837.2949943248179,825.7801319274236
1492451794315,0,0,840.5849550097877,922.833972134033,837.2949943248179,824.1351515849386
1492451794315,0,0,843.8749156947575,917.8990311065784,838.9399746673027,829.0700926123933
1492451794315,0,0,847.1648763797273,921.1889917915481,837.2949943248179,827.4251122699085
1492451794315,0,0,850.4548370646971,916.2540507640934,840.5849550097877,835.650013982333
1492451794315,0,0,845.5198960372425,921.1889917915481,838.9399746673027,832.3600532973632
1492451794315,0,0,845.5198960372425,912.9640900791236,840.5849550097877,835.650013982333
1492451794381,0,0,840.5849550097877,934.3488345314274,842.2299353522726,830.7150729548782
1492451794443,0,0,848.8098567222122,917.8990311065784,848.8098567222122,843.8749156947575
1492451794443,0,0,843.8749156947575,914.6090704216085,845.5198960372425,845.5198960372425
1492451794443,0,0,852.0998174071821,921.1889917915481,843.8749156947575,840.5849550097877
1492451794443,0,0,857.0347584346367,909.6741293941539,848.8098567222122,848.8098567222122
1492451794443,0,0,848.8098567222122,909.6741293941539,847.1648763797273,845.5198960372425
1492451794443,0,0,848.8098567222122,911.3191097366387,847.1648763797273,840.5849550097877
1492451794524,0,0,853.744797749667,893.2243259693047,850.4548370646971,847.1648763797273
1492451794525,0,0,840.5849550097877,888.28938494185,838.9399746673027,843.8749156947575
1492451794525,0,0,843.8749156947575,896.5142866542745,837.2949943248179,843.8749156947575
1492451794525,0,0,845.5198960372425,884.9994242568802,840.5849550097877,853.744797749667
1492451794525,0,0,848.8098567222122,883.3544439143953,842.2299353522726,858.6797387771217
1492451794525,0,0,847.1648763797273,886.6444045993651,842.2299353522726,857.0347584346367
1492451794525,0,0,848.8098567222122,878.4195028869406,843.8749156947575,860.3247191196066
1492451794526,0,0,848.8098567222122,875.1295422019707,843.8749156947575,861.9696994620915
1492451794526,0,0,852.0998174071821,878.4195028869406,842.2299353522726,861.9696994620915
1492451794592,0,0,860.3247191196066,855.3897780921519,847.1648763797273,855.3897780921519
1492451794675,0,0,858.6797387771217,857.0347584346367,847.1648763797273,855.3897780921519
1492451794675,0,0,866.9046404895462,855.3897780921519,847.1648763797273,852.0998174071821
1492451794675,0,0,858.6797387771217,835.650013982333,855.3897780921519,860.3247191196066
1492451794675,0,0,855.3897780921519,837.2949943248179,853.744797749667,857.0347584346367
1492451794675,0,0,850.4548370646971,837.2949943248179,847.1648763797273,848.8098567222122
1492451794676,0,0,848.8098567222122,837.2949943248179,848.8098567222122,845.5198960372425
1492451794676,0,0,853.744797749667,834.0050336398481,850.4548370646971,850.4548370646971
1492451794676,0,0,853.744797749667,830.7150729548782,852.0998174071821,847.1648763797273
1492451794676,0,0,840.5849550097877,845.5198960372425,842.2299353522726,834.0050336398481
