Timestamp (ms),Difficulty,Performance,Channel 1,Channel 2,Channel 3,Channel 4
1492736153693,0,0,9.367811431025139,0.9421165835609813,-0.5217059077723718,10.277659420015048
1492736153756,0,0,1.1284652102668957,1.8615123945333991,1.3061751439869198,8.732507208525803
1492736153756,0,0,5.062169966172473,0.3491501353184532,-0.07033401515780469,10.999483294107776
1492736153756,0,0,15.945938618403463,-2.67614718190282,-3.0483744196592824,14.872483380212678
1492736153756,0,0,12.235583867174462,-3.441989636703397,-3.2831317792864354,13.81014244621992
1492736153757,0,0,-4.337464214799972,-3.0660571711817894,-0.9158711495901741,8.251570160237144
1492736153757,0,0,-8.373115531997172,-5.391869764781276,0.12736631469032034,4.663285342922393
1492736153757,0,0,7.077959457416853,-8.810091833320698,-0.29765637026090275,5.735441498666706
1492736153757,0,0,17.675283203725698,-8.395637994914559,2.31013499650782,7.924337306662078
1492736153757,0,0,7.2575412649306585,-5.022341526238463,8.146584773607096,7.302934881733854
1492736153758,0,0,-7.083546016055827,-5.077849922710499,10.499352488281033,4.559289108592772
1492736153758,0,0,-5.920836503286303,-10.412660288162648,6.1187982206590235,3.034769066628172
1492736153758,0,0,0.5699032803185275,-14.734377072553222,0.9222247845687477,2.6365439155549453
1492736153779,0,0,-5.710496745493181,-12.891652334999712,0.8925666813080966,-0.2144578794245291
1492736153779,0,0,-16.405299554286437,-8.393926660019723,3.5667753946754317,-5.885500653343122
1492736153779,0,0,-12.64185394988133,-7.430863633623254,3.218952778273014,-10.767748193983017
1492736153780,0,0,-1.2491181523328976,-9.72449172780776,0.08116177998832796,-13.408370849135615
1492736153780,0,0,-1.9577908084015405,-10.13410996526418,-0.9354173059690964,-14.744286472340434
1492736153780,0,0,-9.69826705680211,-6.843902086660144,1.266601491005865,-13.584106143808441
1492736153780,0,0,-5.011698035144697,-3.42771160242949,2.6940804302809696,-8.648721820898196
1492736153781,0,0,7.790746252364407,-2.892513381674,1.4972876792393564,-3.7739340208875873
1492736153781,0,0,7.4529683179316635,-3.422032929355055,0.4407982970874471,-4.395512207795193
1492736153781,0,0,-5.574338717374587,-2.1586059605961125,0.9704674629520653,-8.83468449159335
1492736153781,0,0,-8.778475126979359,-0.032569977058692245,0.8029158978531328,-10.146907645454341
1492736153781,0,0,3.7699866182386046,0.4870795372769692,-0.7635822537646959,-7.311891972437792
1492736153847,0,0,-27.6235009500543,-2.8811222372607403,-0.7472843905099609,-10.631634043618725
1492736153888,0,0,-16.25941344193064,-4.279508566208349,-0.2051237788398339,-10.212864690053927
1492736153888,0,0,-25.913153080197702,-0.8252318274866255,2.8682596354942334,-17.91398818494416
1492736153889,0,0,-15.369124320039369,-0.5835054745408215,1.0997976664023597,-14.636539867871022
1492736153889,0,0,-1.7719649273277938,0.7440339644973335,-0.36650982627613615,-8.928974921876616
1492736153889,0,0,-0.33214244536185333,3.720099298352114,-0.13909445901658302,-7.032157507552618
1492736153889,0,0,-1.3074649854793492,5.287145287320577,0.6981707303030404,-6.647771206934301
1492736153890,0,0,5.929577848656265,2.290315056173892,0.689126666757538,-2.3497605983597794
1492736153890,0,0,10.00209116133,-3.342167694744468,1.209841230475348,4.1892799094920115
1492736153931,0,0,2.486735214602305,8.575900158679215,3.899344656268319,7.425271862809815
1492736153932,0,0,8.108145204592411,7.634681554421583,-7.313689463491109,1.0002114313981565
1492736153932,0,0,-5.934503007223633,3.3828847790274423,-6.0175127571456954,-2.3059678180348158
1492736153932,0,0,-7.899299503603139,0.2292076010662143,-3.17474301360334,-2.1973654844880954
1492736153932,0,0,3.09854687621187,-1.8303591011222053,-2.3364615834652795,-1.6138576775002207
1492736153932,0,0,6.929831020967839,-1.582986120777683,-2.1583461662329597,-4.671690211715223
1492736153933,0,0,-3.7254047533281565,0.8450909106031474,-1.0564293712316157,-8.983731183431573
1492736153933,0,0,-11.62814938150997,2.2893188436909426,-1.3907496792562526,-7.388792271499504
1492736153933,0,0,-5.290769914825944,0.9751944989010184,-4.605675432526525,0.3402311295525706
1492736153933,0,0,0.9875694382360507,-0.569382193493972,-6.735735979026835,3.411703681109568
1492736153933,0,0,-6.663972621666012,0.35297750656093996,-4.068376622585092,-4.14199061141084
1492736153974,0,0,-16.381279099260595,2.2510098267648573,0.5387421637661234,-12.373411180192214
1492736153974,0,0,-11.898699648745179,2.1411042271505067,1.9040096637992079,-11.050020602547669
1492736153974,0,0,-1.4073547090206588,0.4386463858623628,0.16456476474127157,-4.725379342859718
1492736153974,0,0,-2.5168869446688404,-0.3747891453577168,-0.6313183061130019,-2.980743333021451
1492736153975,0,0,-10.752422870047695,-0.36197468556370893,0.15605496362341853,-6.365793878841316
1492736153975,0,0,-8.579833904825506,-1.5048090742056601,-0.7065567749008537,-8.437166428249434
1492736153975,0,0,1.0872843098291582,-3.401998062996796,-3.6113072197505502,-6.2126675638496
1492736153975,0,0,0.10496552040815743,-3.421488521934826,-4.878563434887781,-3.4650304864302797
1492736153975,0,0,-9.286128628639673,-1.131186589440567,-3.3592033764880043,-2.9423852010577747
1492736153975,0,0,-6.604141762459825,0.8258118377843857,-2.4455069972684313,-1.1512777855962213
1492736153976,0,0,8.620833870404631,1.0749374758543624,-3.6998654594451352,3.9510137210179153
1492736153976,0,0,13.214670210172414,1.4233722920221652,-3.736358959488669,7.100161721658054
1492736154040,0,0,1.4756478916053908,-2.8505892317514423,-2.9839523859043027,1.8796370027124922
1492736154062,0,0,1.7171504908757171,-1.0607919403838082,-1.9985105607215488,9.415037365937426
1492736154062,0,0,-9.01261271290754,2.609622046675213,1.585957594849198,7.8740464296424335
1492736154062,0,0,-10.536230479352511,3.8341327730572416,2.8885465154560883,4.338481733674172
1492736154062,0,0,2.57902161714906,1.7172772555460654,-0.76700824719574,4.773866062953985
1492736154062,0,0,9.620676492301193,-0.26272002862543786,-4.214943345699666,6.090671845403431
1492736154063,0,0,0.20441041073689803,0.12369561110120486,-1.8481069765142095,4.464646634156953
1492736154063,0,0,-6.4750453649988415,1.194860572016168,3.8847767961681186,3.360337767139903
1492736154064,0,0,4.497415131295483,0.8820055478737245,6.755277477385114,6.565820727224935
1492736154064,0,0,16.515241553790425,0.0685291369441714,5.400235308090863,9.400362119164189
1492736154065,0,0,9.954062934137582,0.9134075394000547,3.1820091456859103,5.9712477124439545
1492736154065,0,0,-4.162599062708125,2.8378425470008892,2.0897065742695986,-0.10842072561222693
1492736154065,0,0,-4.94743978392021,2.8632376661593426,1.0534240769348386,-2.2139305137952405
1492736154126,0,0,1.8491607215201142,0.5886837857354834,-0.023343887718318967,-2.4791755879356003
1492736154127,0,0,-3.2939746394431992,-0.8158759294026083,0.8599751929998902,-6.304324580796376
