Timestamp (ms),Difficulty,Performance,Channel 1,Channel 2,Channel 3,Channel 4
1502470355428,0,0,21.672799610279615,22.572632302959576,23.11033720468297,22.462896608730315
1502470355429,0,0,127.1266831955736,129.78069885090682,132.8528845719111,130.35633580174505
1502470355429,0,0,347.8049578008215,347.43689522263253,355.53299637614685,352.41709226280693
1502470355429,0,0,614.570021755646,604.2047064218373,617.8022696176886,616.7215563298748
1502470355429,0,0,810.0677752523179,794.4698091997897,811.2157663439558,809.7907291100057
1502470355430,0,0,839.9918299916473,832.1214769421063,847.8394066318335,840.8633684782543
1502470355430,0,0,697.3771026013577,701.1046584141286,712.2750761755709,699.733749954213
1502470355430,0,0,510.95225108595565,519.6060356297023,526.7242071771332,512.5925124530323
1502470355430,0,0,433.15329778160543,437.5410284888212,445.0550645482766,432.8491022032769
1502470355430,0,0,470.02958577190094,462.8504778570682,474.58305743321114,466.6918789053061
1502470355431,0,0,504.00601722517683,488.0322898185439,503.46882138891186,498.3767314635745
1502470355431,0,0,455.89876953198484,445.9305121639594,461.3387246551353,453.0526613166905
1502470355475,0,0,357.58954490591077,361.54734994351,373.7229085564425,360.58790290963384
1502470355475,0,0,287.0686840744335,292.6357715883263,300.789493801651,290.6952774620948
1502470355475,0,0,277.6388342507634,271.37099332572177,276.17335309406144,275.8887857709234
1502470355476,0,0,289.5839751892407,278.2218084520417,280.44409158213017,285.002040456893
1502470355476,0,0,261.745545321932,259.6363688628705,260.08152252475213,259.9493039495787
1502470355476,0,0,189.7526112512428,196.1140105873452,196.34018841315202,189.70963004142334
1502470355476,0,0,131.71340872052536,134.81289839279694,137.4381270825367,128.93960793633607
1502470355477,0,0,124.62687043478569,119.96838888003313,127.44027950645578,119.74389716115027
1502470355477,0,0,131.5418810866196,124.54792290895764,136.6641560944165,128.63220619955277
1502470355477,0,0,100.94931271409479,97.74339228762315,111.21901489590363,100.69728706006606
1502470355477,0,0,44.482423245362014,46.489668034396594,58.32221992072614,43.97610940615344
1502470355478,0,0,13.432713570823758,16.097120415702996,26.180863224791878,9.28689616203335
1502470355606,0,0,18.421470398084985,14.288252887586403,23.281444389520352,8.391140653784
1502470355607,0,0,18.54296762333896,7.112071074716994,13.625378673618648,4.597252734549258
1502470355607,0,0,-13.142838348787627,-22.19321582359855,-20.04813327198194,-24.734580388637674
1502470355607,0,0,-54.66561120842604,-54.60036250134309,-56.168457878469255,-60.73492541364052
1502470355608,0,0,-75.46836821404878,-71.88623090622663,-74.19363591890178,-79.59913999154605
1502470355608,0,0,-80.29272423631201,-79.93283948382245,-80.16105903792052,-85.66548656822334
1502470355608,0,0,-95.1140532896494,-94.12733158865466,-91.38749919100272,-98.80044815099905
1502470355608,0,0,-127.47543726531009,-119.59201360499483,-115.18121066619901,-125.14799715468136
1502470355609,0,0,-158.34298736036246,-147.05364963500824,-143.17495097965158,-150.94531002270156
1502470355609,0,0,-168.98965237802474,-162.26444818438068,-160.04146226473628,-161.13429779422722
1502470355609,0,0,-165.67921157772025,-163.31219885488568,-162.34083060860956,-158.96930149756292
1502470355609,0,0,-171.31847523022998,-166.91839998348559,-166.89098966111203,-164.05409088556672
1502470355610,0,0,-193.49311063182438,-186.72761849046879,-187.9782259915458,-186.5713521032464
1502470355610,0,0,-213.10566215548917,-210.76643870164588,-212.51863374503063,-210.3254556822043
1502470355610,0,0,-213.52939343746502,-218.92461932714684,-219.08477232059644,-216.04818438037861
1502470355610,0,0,-208.02906427989547,-216.89024912683692,-214.45761115864855,-212.89288409417105
1502470355610,0,0,-219.95825497402498,-227.34246334754917,-223.4612963063109,-223.86644342535317
1502470355611,0,0,-245.04678676377006,-250.88902111366676,-247.0784432153886,-247.20599187884108
1502470355611,0,0,-258.15004551170784,-264.8328656704939,-261.01301508362474,-259.08024146600116
1502470355611,0,0,-253.2426623054613,-261.2829056704389,-256.3133466724465,-252.71385245655188
1502470355611,0,0,-249.98999794733487,-257.84654040910965,-251.92361727301687,-248.2835716519179
1502470355612,0,0,-260.49984962438816,-266.1733240266004,-261.32384390085656,-259.6200071734502
1502470355612,0,0,-273.81083112808034,-275.5276520360286,-273.16194726022366,-274.88219201267674
1502470355612,0,0,-277.5749985954743,-275.2585430556356,-274.2508187625437,-279.28539579537005
1502470355612,0,0,-276.7011806552312,-272.55676436524374,-270.48467988509213,-277.3645962780483
1502470355613,0,0,-281.720166644841,-278.0012326123036,-273.76827728266153,-281.1064636191156
1502470355613,0,0,-289.8200813144265,-288.4745193391639,-283.12854373667386,-289.7184270017652
1502470355613,0,0,-289.7234645972248,-294.02823394909825,-289.53914043966796,-293.1900883427413
1502470355613,0,0,-281.26120639638145,-292.8480923180022,-290.07429421456027,-289.08156133206586
1502470355613,0,0,-277.63065387981356,-291.8352497011324,-289.290167205691,-285.24850657397536
1502470355614,0,0,-286.5272334229217,-296.1567638352678,-291.9688508803413,-287.52640156998075
1502470355614,0,0,-298.8367890081943,-303.24232446814847,-298.23696554722477,-292.59996248381026
1502470355614,0,0,-301.37057387240844,-306.4697878998494,-303.16216555872745,-293.72226064704904
1502470355614,0,0,-294.1017448593403,-302.7826032834596,-302.03390769541323,-289.2945359256742
1502470355615,0,0,-288.0653710396172,-296.5617910697516,-297.6694653551437,-284.8954213679805
1502470355615,0,0,-289.38558547480795,-294.69657303786994,-297.57680420669146,-286.21251796851726
1502470355656,0,0,-291.70975765472895,-296.86527892330867,-302.06188986495755,-290.1365561909696
1502470355657,0,0,-287.04283900890954,-295.39957243317815,-303.168348575463,-288.41204753377764
